resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,USA|michigan,773.0991253067094,646.806666666666,0.9164166419491006,553.9916242362917,0.6736862294453645,0.2834144987339001,998.8775910820771,1.1136769259903851,-0.2920433594926073,788.4601863591155,0.9324748737078076,-0.019869458585031863,656.0282635887621,0.7638831177004896,0.1514305965247369
electricity,USA|minnesota,430.5857504222202,369.74833333333305,1.2687120359668316,366.11145368651813,1.0509779073820755,0.14973625270339397,505.59257651559034,1.5876824556936093,-0.17419718608853296,275.28597757891964,0.8557015950243655,0.36067095274522665,255.80210179864446,0.7775368200188579,0.4059206521632168
electricity,USA|mississippi,758.7161581579769,473.16833333333346,0.8449472244667762,444.050765458089,0.5075652294944997,0.4147340073313286,762.987299890458,1.0018869433502327,-0.005629432939520562,531.4656851464073,0.8091355179040978,0.29951974868083986,511.574733918453,0.7389225289045189,0.32573633971304605
electricity,USA|missouri,892.0107894760391,737.3375000000001,1.426066590228629,1118.2446000194948,1.7278527433105038,-0.2536222803721284,769.4683922527012,1.2594918596441946,0.1373777073877307,524.9498242203931,0.8119600239809631,0.4114983468655744,466.6199073359638,0.7547600542836731,0.47688983940423746
electricity,USA|montana,268.72610848842606,242.4366666666666,0.9948808165476749,215.0487335985101,0.7417722032108955,0.199747524317042,242.42757675874802,0.8704275852542729,0.09786370173559344,193.78430184978606,0.6513795205603778,0.2788780258836209,220.9074712179727,0.7179176303003547,0.17794563222543336
electricity,USA|nebraska,342.59103361977617,299.0516666666666,1.3545887126606329,250.7377799593488,0.9280817194124106,0.2681134199278854,336.7776401123015,1.3245680864876055,0.016968901509333167,225.79779975678323,0.8576260030221123,0.34091153124753293,228.54374970440477,0.8876753752348505,0.3328962895215364
electricity,USA|nevada,219.31780017818897,173.11250000000004,0.631222180357159,248.5683036549031,0.7517971733804422,-0.1333704033733194,224.12244849975872,0.6596618383704259,-0.021907242903522306,269.70981931728494,0.74249466601987,-0.22976711921309634,243.88778457629408,0.6410462937627206,-0.11202913935003345
electricity,USA|new hampshire,337.5830582982505,256.60333333333335,0.9965765534790922,343.5694367316939,1.1323075333665173,-0.017733053499842777,225.83786334085988,0.6934144623357726,0.3310154114981241,197.87919396965052,0.6156752066269192,0.41383553141808826,226.41470929321537,0.7707966819329155,0.3293066588277047
electricity,USA|new jersey,464.8514015700786,397.65749999999986,0.8885450771180115,511.53621930117237,1.0534491413278655,-0.10042955140806598,516.4838308805637,1.0098622579369188,-0.11107297759260648,508.61454109990217,0.8637466955238697,-0.09414436394514358,449.9472364181139,0.833376758852513,0.0320622140787884
electricity,USA|new mexico,462.54597942619,410.10166666666674,1.3658304135427446,452.45029591946536,1.2720893794429382,0.02182633501484288,318.1000904982826,0.843681480475593,0.31228438977482686,350.66057252418796,1.0383693099671478,0.24189034577881563,343.22317131830926,0.9911550225621475,0.2579696147308561
electricity,USA|new york,362.2268699539924,274.6566666666666,0.4637349753065959,522.4619647021082,0.7113582392924847,-0.44236114998444975,453.32997453403766,0.5923986028755197,-0.2515084112661674,554.6320800670151,0.7440997944677333,-0.5311732123502066,540.6889080117495,0.7171825917477975,-0.4926802864746731
electricity,USA|north carolina,738.3385113324829,616.8533333333335,0.8119085728052782,876.2572345511155,0.9456656738189559,-0.18679605777264707,1085.6407779660178,1.1238037410366344,-0.4703835182682763,701.2002546715413,0.7485797676747341,0.050299769131530225,712.0383001042496,0.8188594473684552,0.03562080377030463
electricity,USA|north dakota,265.24303336751376,200.58666666666667,1.0079497091321157,193.3272104071117,0.7388525383354562,0.27113180711049023,415.58008622465746,1.6986659277714862,-0.5667898264790263,273.3339840851329,1.1563875857090535,-0.030503914145818545,268.41835680683005,1.1552555970342233,-0.011971373570127453
electricity,USA|ohio,877.238193722207,730.5291666666668,0.8009379376335869,793.8991355086923,0.6977069477388579,0.0950016298992854,1426.3843078316097,1.3187993569783718,-0.6259943058102866,991.1377203049644,0.9442430070090495,-0.12983876830472996,1004.9613233546992,0.9339663134594275,-0.14559686359590707
electricity,USA|oklahoma,657.2923691427835,508.90833333333325,0.9496820063884723,658.874674681976,0.9426876617035618,-0.002407308548638909,699.5738099942391,0.9315212590538273,-0.0643266875387547,527.793453331391,0.8068203444465671,0.1970187421775187,496.31781845028104,0.7455518578277601,0.24490555230762767
