a,b,rho,connected,dist_km
BGR,USA|kansas,-0.09561723464792607,False,8998.248408516163
BGR,USA|kentucky,-0.17432707456181026,False,8531.52443067238
BGR,USA|louisiana,-0.10658462917214437,False,9430.1881996427
BGR,USA|maine,0.006933225000608447,False,7005.364833971706
BGR,USA|maryland,0.013602020024449503,False,7877.808883561342
BGR,USA|massachusetts,-0.11946752865001911,False,7282.972007950185
BGR,USA|michigan,-0.18929961580731028,False,8075.32962677276
BGR,USA|minnesota,-0.13292120990701375,False,8422.148494508741
BGR,USA|mississippi,-0.18060889888794293,False,9208.008392974687
BGR,USA|missouri,-0.16749704174725738,False,8873.939332115344
BGR,USA|montana,0.06006430179596881,False,9116.501146695735
BGR,USA|nebraska,-0.05792306393531578,False,8898.668861069835
BGR,USA|nevada,0.07883883014645364,False,10241.355221473825
BGR,USA|new hampshire,-0.043943747480600606,False,7255.545059760887
BGR,USA|new jersey,0.060141695935510484,False,7605.8750177808415
BGR,USA|new mexico,-0.10828085073043277,False,10020.95280544122
BGR,USA|new york,-0.08583977501916105,False,7581.246016446473
BGR,USA|north carolina,-0.11191192577726305,False,8372.976508233449
BGR,USA|north dakota,-0.04201211874787295,False,8557.002902651839
BGR,USA|ohio,-0.05937097929590797,False,8198.859296359531
BGR,USA|oklahoma,-0.11096384756787751,False,9346.133857118146
BGR,USA|oregon,-0.02501443085103243,False,9640.935285081985
BGR,USA|pennsylvania,-0.10782616016062542,False,7799.748342714162
BGR,USA|rhode island,0.23213727204362775,False,7335.137371268923
BGR,USA|south carolina,-0.18812902944674242,False,8532.052736975185
BGR,USA|south dakota,-0.005072540895793994,False,8753.01019927588
BGR,USA|tennessee,-0.11945462962676219,False,8800.749901707079
BGR,USA|texas,-0.04466609278298958,False,9787.501948147024
BGR,USA|utah,-0.05058029494629931,False,9733.36296844734
BGR,USA|vermont,-0.07468856941353127,False,7264.855542880245
BGR,USA|virginia,-0.09647824445032721,False,7960.340418919771
BGR,USA|washington,-0.22601023599657846,False,9396.680628108397
BGR,USA|washington dc,-0.009558237874989961,False,7908.276185272438
BGR,USA|west virginia,-0.1384935879540144,False,8112.116634568686
BGR,USA|wisconsin,-0.1185291247080763,False,8301.321363184335
BGR,USA|wyoming,-0.032192737293522844,False,9328.4028023126
BIH,CHE,0.19385206544449657,False,815.4320890147026
BIH,CYP,-0.34393623372016846,False,1689.55643395771
BIH,CZE,0.3277267909380935,False,656.0677796116646
BIH,DEU,0.321246408421754,False,934.9044882107172
BIH,DNK,0.3659713175915183,False,1393.0287316897413
BIH,ESP,0.47406802445730806,False,1650.5200697313303
BIH,EST,0.27135351438500777,False,1771.670104888039
BIH,FIN,0.5656281897509022,False,1963.282668352402
BIH,FRA,0.5856733441142227,False,1204.7126479777337
BIH,GBR,0.35413391662001314,False,1650.7807830906493
BIH,GRC,0.22882146141186996,False,940.7041275395094
BIH,HRV,0.6448334772946586,False,224.57343893649164
BIH,HUN,0.07650323774283072,False,404.6832585825241
BIH,IND|delhi,0.0017851205656196308,False,5461.529267692505
BIH,IND|gujarat,0.02233150825226126,False,5482.773885281227
BIH,IND|karnataka,0.04669315361836446,False,6624.238268922814
BIH,IND|kerala,0.06716953657694257,False,6789.658954413643
BIH,IND|maharashtra,-0.0389226288033143,False,5817.395871822901
BIH,IND|odisha,0.15999580598916335,False,6731.551619847189
