a,b,rho,connected,dist_km
CHE,GRC,0.14256218593482256,False,1706.7159988874678
CHE,HRV,-0.04902362750543472,False,624.4412092933729
CHE,HUN,0.21987289857835196,False,867.6976604566294
CHE,IND|delhi,-0.13010690604409625,False,6181.236765843717
CHE,IND|gujarat,0.12566159557111117,False,6252.682171751799
CHE,IND|karnataka,0.023498123482595695,False,7414.054308267203
CHE,IND|kerala,0.24658588864072992,False,7590.692905048939
CHE,IND|maharashtra,0.08741371922490551,False,6601.6116242702365
CHE,IND|odisha,-0.0395779749155118,False,7461.855512532907
CHE,IND|rajasthan,0.12545163467625553,False,6208.925085359816
CHE,IND|tamil nadu,0.14013140057491358,False,7605.886231175277
CHE,IND|telangana,-0.1536563815518655,False,7131.657096397734
CHE,IND|uttar pradesh,0.1282686100155689,False,6205.763323609014
CHE,IND|west bengal,0.08968908020199536,False,7477.527704341928
CHE,IRL,-0.306793208221661,False,1236.8208997112488
CHE,ITA,0.0978247176008157,True,399.24403582929455
CHE,LTU,-0.2810959115057125,False,1448.3195564074065
CHE,LUX,0.023812926420952472,False,312.8720554747386
CHE,LVA,-0.03283220650106793,False,1552.6022174051664
CHE,MDA,-0.06382175390420575,False,1573.4568779786496
CHE,MKD,-0.14105151044377792,False,1203.7311107860937
CHE,MLT,0.15904803044235113,False,1356.793057160657
CHE,NLD,0.05840647266071453,False,597.0147096290558
CHE,NOR,-0.17120559930428098,False,1474.3288203107209
CHE,POL,-0.24676297263017524,False,1011.4041502051447
CHE,PRT,-0.0910007139046867,False,1613.9362013199
CHE,ROU,0.23287699998082137,False,1368.968829071668
CHE,SRB,0.137179971737568,False,1024.2712238606932
CHE,SVK,0.057055669877788484,False,779.3398931058391
CHE,SVN,0.030725514077955277,False,496.39579645591436
CHE,SWE,0.038550641461781165,False,1414.8058226809305
CHE,TUR,0.18767349725517132,False,1865.1401325060995
CHE,USA|alabama,-0.149813127298094,False,7684.013734709054
CHE,USA|arizona,-0.11698092079702609,False,9244.700867993268
CHE,USA|arkansas,0.00655104354828386,False,7923.338975015609
CHE,USA|california,0.10758829211989261,False,9435.545823376899
CHE,USA|colorado,-0.1286972102199184,False,8314.42630101244
CHE,USA|connecticut,-0.17067008218472426,False,6193.9912887306045
CHE,USA|delaware,-0.15002309664259028,False,6480.801440575883
CHE,USA|florida,-0.06051316508382719,False,7764.680848128499
CHE,USA|georgia,0.015131790760031735,False,7499.878712216848
CHE,USA|idaho,-0.13841179189194613,False,8475.894382041146
CHE,USA|illinois,-0.10333991238291793,False,7134.364323704541
CHE,USA|indiana,-0.20315933875644826,False,7139.881339355173
CHE,USA|iowa,-0.22130069012092662,False,7479.134113993923
CHE,USA|kansas,-0.14474586711758386,False,7776.458322835572
CHE,USA|kentucky,-0.013850977758604442,False,7273.316861538289
CHE,USA|louisiana,0.02290765548454388,False,8163.938942666349
CHE,USA|maine,-0.16685563909304188,False,5733.178987781371
CHE,USA|maryland,-0.10574756086647523,False,6600.686982511195
CHE,USA|massachusetts,-0.035743781411416306,False,6005.6015516256275
CHE,USA|michigan,-0.4828385056254899,False,6830.6919656139235
CHE,USA|minnesota,-0.17767605931275005,False,7230.195744342722
