site_id,assign_km,g3p_basin
5447,577.4796345413662,St.Lawrence
5448,679.2664363336565,St.Lawrence
5450,592.9148700306258,St.Lawrence
5451,805.6829635034289,St.Lawrence
5452,746.2987699032903,St.Lawrence
5453,1014.8087828470619,Mississippi River
5454,777.3001399107789,Mississippi River
5456,610.2140137880308,Mississippi River
5459,658.176832654168,Mississippi River
5465,876.8207438009051,Mississippi River
5466,1021.5957705878615,Mississippi River
5467,804.3198649246218,St.Lawrence
5468,554.5859832171973,St.Lawrence
5470,617.1925029730749,Mississippi River
5471,842.7343407718179,Columbia River
5472,988.3559618649815,Colorado River (Pacific Ocean)
5474,504.52893736224706,Colorado River (Pacific Ocean)
5475,671.8577517115037,Colorado River (Pacific Ocean)
5480,653.0617910464547,Mississippi River
5481,593.445927447,Mississippi River
5482,598.30563307799,Mississippi River
5483,776.5434398102886,Mississippi River
5484,1223.2927382854627,Mississippi River
5485,807.8402543394744,St.Lawrence
5486,589.0273275083342,St.Lawrence
5487,902.6237279210874,Mississippi River
5488,767.2211200656986,St.Lawrence
5489,663.9145953985324,Mississippi River
5490,751.3222683552398,Mississippi River
5491,892.669909739658,Mississippi River
5493,505.0027083729997,Brazos River
5494,671.2455883905744,Colorado River (Pacific Ocean)
5495,504.3299254365856,Colorado River (Pacific Ocean)
5497,986.4875387418017,Columbia River
5498,674.8151514040081,Colorado River (Pacific Ocean)
5501,777.2500209726751,Mississippi River
5504,1630.0213778592602,Grisalva
5506,835.0472040548851,Mississippi River
5507,737.9951907789953,St.Lawrence
5508,541.7369810791197,Mississippi River
5509,892.669909739658,Mississippi River
5510,658.2490686009496,Mississippi River
5511,1644.533636572222,Grisalva
5512,878.9144947185891,Mississippi River
5513,759.431414002945,St.Lawrence
5514,593.4491634003092,St.Lawrence
5515,589.0160246074026,St.Lawrence
5516,593.2776917782729,Mississippi River
5517,1630.2221306772956,Grisalva
5522,1112.641169003806,Colorado River (Pacific Ocean)
5523,668.7537660683289,Colorado River (Pacific Ocean)
5524,671.5329277376231,Colorado River (Pacific Ocean)
5525,695.2107038152658,Colorado River (Pacific Ocean)
5526,844.6220356472782,Columbia River
5527,592.8024180501178,St.Lawrence
5529,531.9042399217076,Colorado River (Pacific Ocean)
5530,535.8194272416498,Colorado River (Pacific Ocean)
5531,675.0337859082346,Colorado River (Pacific Ocean)
5535,839.9109619094905,Mississippi River
5537,528.7139689974812,Mississippi River
5538,883.9475572927406,Mississippi River
5539,881.3768112840671,Mississippi River
5540,892.5898187368281,Mississippi River
5541,892.6763569250035,Mississippi River
5542,892.669909739658,Mississippi River
5543,609.960346705221,Mississippi River
5545,699.1721362815069,Brazos River
5546,710.7741284705587,Mississippi River
5547,659.0174045203441,Mississippi River
5549,641.1699119460008,Mississippi River
5550,735.8868514814474,Mississippi River
5551,1216.5976174126888,Mississippi River
5552,1218.9269560318971,Mississippi River
5553,739.5087067601975,St.Lawrence
5554,1177.5585092563908,St.Lawrence
5555,518.7003517158195,St.Lawrence
5556,951.802171223181,St.Lawrence
5557,767.0328883679492,St.Lawrence
5558,590.3004213992095,St.Lawrence
5559,1021.2852152023456,St.Lawrence
5560,512.6756423336861,St.Lawrence
5561,573.8344418046581,St.Lawrence
5562,738.9184810139084,Mississippi River
5563,919.9158210143258,St.Lawrence
5564,976.1407554490913,Columbia River
5565,988.3702384530395,Columbia River
5566,987.8730724281186,Colorado River (Pacific Ocean)
5567,987.7840152788932,Colorado River (Pacific Ocean)
5568,1027.3121582039496,Mississippi River
5572,723.4870678296287,Columbia River
5575,516.4475056784399,Colorado River (Pacific Ocean)
5590,581.368124854298,Mississippi River
5591,831.7928420222443,St.Lawrence
5595,597.1135934445913,Mississippi River
5596,575.6216984559833,Mississippi River
5599,528.6855398844519,Mississippi River
5600,523.2403569132092,Mississippi River
5601,892.669909739658,Mississippi River
5602,605.1461229543339,Mississippi River
5604,539.647748042838,Mississippi River
5605,506.1415129874409,Mississippi River
5606,608.5860016364265,Mississippi River
5607,850.9260191740503,Mississippi River
5608,762.9856351007123,Mississippi River
5609,842.7795386245834,Mississippi River
5610,845.1034169195601,Mississippi River
5611,818.6241400889487,Mississippi River
5612,871.7244714099795,Mississippi River
5613,873.2658671073638,Mississippi River
5614,873.2658671073638,Mississippi River
5615,866.1808651448647,Mississippi River
5616,841.0179074168211,Mississippi River
5617,1370.3225167506364,Mississippi River
5618,1209.3581593698011,Mississippi River
5619,942.5898303719223,Mississippi River
5620,974.7334981052377,Mississippi River
5621,802.1785868336777,St.Lawrence
5622,1172.0035733378584,Mississippi River
5623,1075.618855707055,St.Lawrence
5624,821.7325097157108,St.Lawrence
5625,873.9570209775356,St.Lawrence
5626,873.9016947149026,St.Lawrence
5627,835.7000101898577,St.Lawrence
5628,827.8515497932974,St.Lawrence
5629,830.7075547703475,St.Lawrence
5630,830.673028698686,St.Lawrence
5631,827.8261072268795,St.Lawrence
5632,951.3314192366017,St.Lawrence
5633,829.6196916326821,St.Lawrence
5634,811.5435660512624,St.Lawrence
5635,811.580850725913,St.Lawrence
5636,829.9431259101136,St.Lawrence
5637,829.4761619006598,St.Lawrence
5638,828.269676917076,St.Lawrence
5639,800.1308267256215,St.Lawrence
5640,828.1118204737746,St.Lawrence
5641,800.8430431411343,St.Lawrence
5642,832.720577960851,St.Lawrence
5643,833.0749191625645,St.Lawrence
5644,833.0382181726148,St.Lawrence
5645,811.5975927600444,St.Lawrence
5646,810.7365671207099,St.Lawrence
5647,832.515017097237,St.Lawrence
5648,831.0249798558959,St.Lawrence
5649,831.0239563103345,St.Lawrence
5650,831.6219768236983,St.Lawrence
5651,826.1133059922672,St.Lawrence
5652,826.2321063078591,St.Lawrence
5653,833.5560143455367,St.Lawrence
5654,809.3478115321659,St.Lawrence
5655,835.3697650109434,St.Lawrence
5656,834.6970619640302,St.Lawrence
5657,809.3258464265303,St.Lawrence
5658,813.4022244475163,St.Lawrence
5659,835.4611513125778,St.Lawrence
5660,813.6394205578533,St.Lawrence
5661,808.7754959727614,St.Lawrence
5662,804.1599348753449,St.Lawrence
5663,804.186385840178,St.Lawrence
5664,803.9658060509528,St.Lawrence
5665,804.2210215980163,St.Lawrence
5666,812.879730165977,St.Lawrence
5667,804.0973573480787,St.Lawrence
5668,802.473226393132,St.Lawrence
5669,802.4812490662339,St.Lawrence
5670,804.2606624364546,St.Lawrence
5671,802.7473589703768,St.Lawrence
5672,813.3726416217996,St.Lawrence
5673,802.909589205179,St.Lawrence
5674,813.9319258936439,St.Lawrence
5675,803.9354021675556,St.Lawrence
5676,804.6038312422752,St.Lawrence
5677,802.4377441865647,St.Lawrence
5678,803.3665437796249,St.Lawrence
5679,802.6449084324951,St.Lawrence
5680,801.7906173542156,St.Lawrence
5681,802.7040586431116,St.Lawrence
5682,802.9284944933287,St.Lawrence
5683,802.0718733303,St.Lawrence
5684,816.9408545292576,St.Lawrence
5685,817.3652376133581,St.Lawrence
5686,801.586297198157,St.Lawrence
5687,801.799949734912,St.Lawrence
5688,802.2407736579789,St.Lawrence
5689,802.7426935440802,St.Lawrence
5690,800.793330852784,St.Lawrence
5691,801.6154631342367,St.Lawrence
5692,803.0052469456001,St.Lawrence
5693,804.3859243311014,St.Lawrence
5694,802.5677516727939,St.Lawrence
5695,814.8595825022303,St.Lawrence
5696,814.1049876147171,St.Lawrence
5697,815.6583221048594,St.Lawrence
5698,814.6743256073547,St.Lawrence
5699,802.1085374769838,St.Lawrence
5700,801.4615021916503,St.Lawrence
5701,801.9563725211194,St.Lawrence
5702,802.3032241183867,St.Lawrence
5703,803.2198783832796,St.Lawrence
5704,800.9227147081031,St.Lawrence
5705,799.9209838462546,St.Lawrence
5706,801.2229382586353,St.Lawrence
5707,801.6459422448523,St.Lawrence
5708,804.3982990338097,St.Lawrence
5709,799.8165776960751,St.Lawrence
5710,804.7437631659373,St.Lawrence
5711,804.616564071344,St.Lawrence
5712,804.923414883237,St.Lawrence
5713,798.3446904575029,St.Lawrence
5714,803.8669409216941,St.Lawrence
5715,805.053137792406,St.Lawrence
5716,804.5289545899279,St.Lawrence
5717,803.4795361335564,St.Lawrence
5718,801.5997877355394,St.Lawrence
5719,804.5588152559926,St.Lawrence
5720,944.700190638539,St.Lawrence
5721,803.7906889859319,St.Lawrence
5722,803.9793485366541,St.Lawrence
5723,801.1144663340672,St.Lawrence
5724,804.5163646348446,St.Lawrence
5725,801.3230427130177,St.Lawrence
5726,801.0610546347708,St.Lawrence
5727,799.8466365728228,St.Lawrence
5728,800.0376306865263,St.Lawrence
5729,800.2188944560534,St.Lawrence
5730,805.2237941418373,St.Lawrence
5731,811.570450878595,St.Lawrence
5732,804.9161949616348,St.Lawrence
5733,805.4190498155979,St.Lawrence
5734,805.143962010383,St.Lawrence
5735,800.538251013386,St.Lawrence
5736,805.1289814370018,St.Lawrence
5737,800.4560278486548,St.Lawrence
5738,800.2143332596994,St.Lawrence
5739,800.7120081043591,St.Lawrence
5740,800.3126239868292,St.Lawrence
5741,804.2843341178142,St.Lawrence
5742,817.6730671764775,St.Lawrence
5743,806.440810455389,St.Lawrence
5744,807.758709582354,St.Lawrence
5745,807.3814908341325,St.Lawrence
5746,979.8787453882213,St.Lawrence
5747,806.8865242031075,St.Lawrence
5748,979.8002976542301,St.Lawrence
5749,806.8795743128557,St.Lawrence
5750,963.5837802108681,St.Lawrence
5751,965.069031872665,St.Lawrence
5752,965.3044033033423,St.Lawrence
5753,809.1616766244915,St.Lawrence
5754,806.5863106661011,St.Lawrence
5755,813.548797023926,St.Lawrence
5756,807.8083936541668,St.Lawrence
5757,827.3975506276793,St.Lawrence
5758,807.5124789992906,St.Lawrence
5759,1028.2318883860166,St.Lawrence
5760,1028.902701521118,St.Lawrence
5761,577.4796345413662,St.Lawrence
5762,577.4796345413662,St.Lawrence
5763,580.0550978105474,St.Lawrence
5764,986.2501507725412,Colorado River (Pacific Ocean)
5765,713.2962292497217,Columbia River
5777,530.6644651908449,Bravo
5778,780.2062621722665,Colorado River (Pacific Ocean)
5779,822.3927596024939,Nelson River
5802,591.7165203522159,Mississippi River
5803,591.7165203522159,Mississippi River
5806,597.1135934445913,Mississippi River
5809,576.9080910740307,Mississippi River
5814,864.9619206196598,Mississippi River
5818,772.0897488807875,Mississippi River
5819,639.664549840822,Mississippi River
5820,713.661510373009,Mississippi River
5821,656.3787633858091,Mississippi River
5822,656.7742316841974,Mississippi River
5823,637.2015604233616,Mississippi River
5824,637.5996732545763,Mississippi River
5825,640.0225279923158,Mississippi River
5826,663.4126931877679,Mississippi River
5827,607.3344284235999,Mississippi River
5828,610.4965542228358,Mississippi River
5829,731.028407594019,Mississippi River
5830,603.6779513401514,Mississippi River
5831,850.9260191740503,Mississippi River
5832,600.1062937041588,Mississippi River
5833,677.8035320936797,Mississippi River
5834,702.4032888648405,Mississippi River
5835,736.8313846121016,Mississippi River
5836,725.5418363596431,Mississippi River
5837,769.5330431945283,Mississippi River
5838,770.5580582901281,Mississippi River
5839,772.5050286039328,Mississippi River
5840,761.935347175746,Mississippi River
5841,761.0996999296591,Mississippi River
5842,761.0165854048629,Mississippi River
5843,775.0392713479858,Mississippi River
5844,765.3255817229378,Mississippi River
5845,771.9794245046764,Mississippi River
5846,773.2115067044881,Mississippi River
5847,775.4676075993624,Mississippi River
5848,785.433403232974,Mississippi River
5849,774.5452551263132,Mississippi River
5850,779.2993752053607,Mississippi River
5851,791.2518867774205,Mississippi River
5852,808.9139543863786,Mississippi River
5853,811.3380758035404,Mississippi River
5854,813.5455486971275,Mississippi River
5855,823.2970160900824,Mississippi River
5856,809.1013192822809,Mississippi River
5857,810.7713117528972,Mississippi River
5858,808.0294311640401,St.Lawrence
5859,867.0668006743183,Mississippi River
5860,838.179279638917,Mississippi River
5861,838.212713798617,Mississippi River
5862,838.212713798617,Mississippi River
5863,856.8102520770012,St.Lawrence
5864,802.3448208504925,St.Lawrence
5865,845.1034169195601,Mississippi River
5866,818.4072563889881,Mississippi River
5867,873.2658671073638,Mississippi River
5868,960.2470196929161,Mississippi River
5869,976.8431923034448,Mississippi River
5870,852.8487579891481,St.Lawrence
5871,994.6753510856936,Mississippi River
5872,1398.9894444567356,Mississippi River
5873,1155.0323544688044,Mississippi River
5874,1034.7819815296639,St.Lawrence
5875,871.5369977501011,Mississippi River
5876,1082.048200017457,St.Lawrence
5877,1082.048200017457,St.Lawrence
5878,1072.1573314943842,St.Lawrence
5879,824.2136146044561,St.Lawrence
5880,1007.6255940550806,St.Lawrence
5881,873.001049196315,St.Lawrence
5882,873.1679062170341,St.Lawrence
5883,872.2134446167624,St.Lawrence
5884,872.292537219407,St.Lawrence
5885,867.2967500914209,St.Lawrence
5886,873.2962652699176,St.Lawrence
5887,913.9872423985361,St.Lawrence
5888,860.146958505149,St.Lawrence
5889,860.0559948310192,St.Lawrence
5890,860.9806978157786,St.Lawrence
5891,978.3711533239972,St.Lawrence
5892,844.0096391357647,St.Lawrence
5893,978.6444534565877,St.Lawrence
5894,980.9647334403247,St.Lawrence
5895,971.1114830780408,St.Lawrence
5896,970.9967654175811,St.Lawrence
5897,836.2438431381495,St.Lawrence
5898,835.7028663967071,St.Lawrence
5900,840.1102696832677,St.Lawrence
5901,835.1597890722226,St.Lawrence
5902,844.0411218701662,St.Lawrence
5903,829.3741649503718,St.Lawrence
5904,828.6897900666161,St.Lawrence
5905,828.3830904034462,St.Lawrence
5906,828.6310310036987,St.Lawrence
5907,831.1205193708203,St.Lawrence
5908,829.1023228368297,St.Lawrence
5909,829.985848174126,St.Lawrence
5910,795.3310333049749,St.Lawrence
5911,831.4815924007153,St.Lawrence
5912,831.013855175237,St.Lawrence
5913,829.3445132873095,St.Lawrence
5914,799.8569201549084,St.Lawrence
5915,829.7701921148989,St.Lawrence
5916,796.1449958262207,St.Lawrence
5917,811.6632311269096,St.Lawrence
5918,830.0689971165712,St.Lawrence
5919,811.7653895062851,St.Lawrence
5920,799.8836626147236,St.Lawrence
5921,922.1662898789064,St.Lawrence
5922,811.0782883683494,St.Lawrence
5923,833.0502693044191,St.Lawrence
5924,794.4229963112994,St.Lawrence
5925,827.5585253557699,St.Lawrence
5926,831.1212741748651,St.Lawrence
5927,797.1599826916876,St.Lawrence
5928,798.937935204447,St.Lawrence
5929,810.3392740963209,St.Lawrence
5930,827.0343635826773,St.Lawrence
5931,831.9083100744253,St.Lawrence
5932,795.7260111485201,St.Lawrence
5933,830.5074019206253,St.Lawrence
5934,878.7123389660669,St.Lawrence
5935,831.8403167728153,St.Lawrence
5936,1051.034954885793,St.Lawrence
5937,830.6072679429163,St.Lawrence
5938,831.7380444485582,St.Lawrence
5939,833.9768830548173,St.Lawrence
5940,797.1269462218081,St.Lawrence
5941,833.2691796603626,St.Lawrence
5942,834.8010018700575,St.Lawrence
5943,796.5121604699383,St.Lawrence
5944,835.4512940597643,St.Lawrence
5945,835.0354615987526,St.Lawrence
5946,806.7940638996595,St.Lawrence
5947,834.922295661933,St.Lawrence
5948,876.8469264560483,St.Lawrence
5949,888.798114729667,St.Lawrence
5950,768.6302197653984,St.Lawrence
5951,872.6595101169579,St.Lawrence
5952,812.79634232423,St.Lawrence
5953,803.6463822389555,St.Lawrence
5954,769.2181149795895,St.Lawrence
5955,817.8444988652234,St.Lawrence
5956,814.5386864741698,St.Lawrence
5957,891.6697233427171,St.Lawrence
5958,814.1235535338261,St.Lawrence
5959,802.5589234389777,St.Lawrence
5960,871.8679484595431,St.Lawrence
5961,938.4208712807576,St.Lawrence
5962,938.7745052595732,St.Lawrence
5963,804.8828455939292,St.Lawrence
5964,804.644621354244,St.Lawrence
5965,841.9610837189794,St.Lawrence
5966,841.9327849707234,St.Lawrence
5967,804.5295011197238,St.Lawrence
5968,891.5173826552881,St.Lawrence
5969,804.8131397024738,St.Lawrence
5970,866.8809057427306,St.Lawrence
5971,803.900266311842,St.Lawrence
5972,867.8867313744753,St.Lawrence
5973,805.9710486888655,St.Lawrence
5974,810.2489411551583,St.Lawrence
5975,954.7524285894084,St.Lawrence
5976,843.225240202602,St.Lawrence
5977,800.6668621645904,St.Lawrence
5978,842.8718080387563,St.Lawrence
5979,800.5209413010044,St.Lawrence
5980,800.3283832611781,St.Lawrence
5981,866.6327365912314,St.Lawrence
5982,965.9229273984273,St.Lawrence
5983,826.6783961980608,St.Lawrence
5984,966.3020678266688,St.Lawrence
5985,993.7195787829996,St.Lawrence
5986,669.3224678949579,St.Lawrence
5987,1025.9440966396016,St.Lawrence
5988,502.34916083948366,St.Lawrence
5989,627.5742932540962,St.Lawrence
5990,578.9766620344543,St.Lawrence
5994,833.8933189672259,Mississippi River
5995,806.8790869077425,St.Lawrence
5996,1019.3242691632082,St.Lawrence
5997,831.3611844259486,St.Lawrence
5998,802.4048102786501,St.Lawrence
5999,802.3386294464308,St.Lawrence
6000,801.9017579410233,St.Lawrence
6001,804.697127343196,St.Lawrence
6002,801.8014993052959,St.Lawrence
6003,962.997424642919,St.Lawrence
6004,665.8290695932272,Colorado River (Pacific Ocean)
6007,1012.6115501245364,Mississippi River
6008,733.281853202378,St.Lawrence
6009,671.7917472397812,St.Lawrence
6010,649.6893940937606,St.Lawrence
6011,690.4881164785279,St.Lawrence
6013,931.865322358621,Mississippi River
6014,1129.6285333337723,Mississippi River
6015,500.775734247908,St.Lawrence
6016,806.8849225124649,St.Lawrence
6017,831.3614288365334,St.Lawrence
6018,981.1974471112205,St.Lawrence
6021,845.281623110102,Nelson River
6022,995.8697193367578,Mississippi River
6023,645.0615413968594,Mississippi River
6024,712.4053211539488,Mississippi River
6025,849.5856191014617,Mississippi River
6026,805.4697291820744,Mississippi River
6028,748.3168579384079,Mississippi River
6029,841.5921751692756,Mississippi River
6033,717.3711040321774,St.Lawrence
6036,722.3990913371895,Mississippi River
6037,722.8981427969928,Mississippi River
6038,641.2121063424402,Mississippi River
6039,566.3797055260602,St.Lawrence
6040,871.4043653731948,Mississippi River
6041,1110.1998936431244,St.Lawrence
6042,597.6826820752763,Mississippi River
6043,680.5941122595373,Mississippi River
6044,644.1274312355739,Mississippi River
6045,686.2374098429111,Mississippi River
6046,706.6097984534193,Mississippi River
6048,701.82445598289,St.Lawrence
6049,642.8480447125455,St.Lawrence
6050,787.8571854149003,St.Lawrence
6054,598.2860621209495,St.Lawrence
6057,1584.6853435476844,Mississippi River
6058,959.4961205182866,Mississippi River
6059,902.2257470105629,Mississippi River
6060,829.7691121606935,Mississippi River
6064,602.7529692008742,Mississippi River
6066,674.7093029262202,Mississippi River
6067,612.537380675852,Mississippi River
6069,652.8313718542424,Mississippi River
6070,840.3151780342785,Mississippi River
6071,846.1167115070309,Mississippi River
6072,899.2664047831738,Mississippi River
6076,838.1197907175587,Mississippi River
6078,727.2553540582934,St.Lawrence
6079,596.8375787583093,St.Lawrence
6080,695.205381930393,Mississippi River
6081,576.5861534908449,St.Lawrence
6082,768.7469085392826,Mississippi River
6083,801.4530703434721,Mississippi River
6084,658.4047087483691,St.Lawrence
6087,828.1770043451882,Mississippi River
6088,823.581129261433,Mississippi River
6090,608.8820648979389,St.Lawrence
6091,661.8270960199875,St.Lawrence
6092,597.1785525855738,St.Lawrence
6093,552.4122843231079,St.Lawrence
6094,737.6945544875512,St.Lawrence
6095,716.7536080201254,St.Lawrence
6096,570.2191226652228,St.Lawrence
6097,1077.909014232441,Mississippi River
6098,639.5163841059368,Mississippi River
6100,866.1808651448647,Mississippi River
6101,1072.1573314943842,St.Lawrence
6102,621.4226379532894,Brazos River
6104,819.3707292642116,St.Lawrence
6105,797.101568667626,St.Lawrence
6106,895.7386873804816,St.Lawrence
6108,881.9445430818729,St.Lawrence
6109,882.8957792412438,St.Lawrence
6110,881.4134657656585,St.Lawrence
6111,872.5691090388882,St.Lawrence
6112,917.0245839681764,St.Lawrence
6113,916.3906874816552,St.Lawrence
6115,876.8047421470208,Mississippi River
6116,855.3508793650864,Mississippi River
6117,776.6296859469583,St.Lawrence
6118,811.9001646906579,St.Lawrence
6119,777.9181174902718,Colorado River (Pacific Ocean)
6121,961.578803374961,Mississippi River
6123,1345.2401734674056,Mississippi River
6124,873.5507973351127,St.Lawrence
6126,873.2658671073638,Mississippi River
6127,800.0513408632579,St.Lawrence
6128,829.2161930482973,St.Lawrence
6129,849.5948616102322,St.Lawrence
6130,602.2062208792954,Mississippi River
