site_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,site_attention_received
1355,0.4999401,-0.7113781,-1.9542569,-0.026676103,-0.34179646,-2.335351,-0.7781264,-0.25434634,0.07142858
1356,-0.01863423,-0.65537494,0.74254847,1.4882432,0.17241916,-0.5076867,-0.8590869,0.4930225,0.07142858
1357,0.7691509,-0.10129066,-0.8441291,-0.56571263,0.07685202,-1.4284041,-0.080943555,0.60245717,0.07692308
1358,0.7629848,-0.09753437,-0.84914076,-0.5701365,0.08466926,-1.4211181,-0.08463604,0.6009939,0.066666655
1359,0.16076359,-0.6078402,0.579056,1.1645848,-0.24968679,-0.6305065,-0.46959996,0.223878,0.0909091
1360,0.7691509,-0.10129066,-0.8441291,-0.56571263,0.07685202,-1.4284041,-0.080943555,0.60245717,0.07692308
1361,0.86121905,-0.15738529,-0.7681361,-0.49964195,-0.040055394,-1.5369866,-0.025890503,0.62404984,0.07692308
1362,-0.7148473,0.63931996,0.7737478,-0.2914822,1.0160285,1.9463714,-0.053546317,0.033058614,0.09090909
1364,-0.5008488,0.3336622,1.3322122,0.31362402,0.51998144,1.6816398,0.09535887,0.048568197,0.047619045
1365,0.8824647,-1.3987175,0.044390313,1.7965881,-1.0560645,-2.5701563,-0.7787089,0.3457798,0.099999994
1366,-0.5132526,-0.649439,-0.6630358,1.1510311,0.63106346,-0.74042284,-1.6014638,0.02325026,0.125
1367,-0.5132526,-0.649439,-0.6630358,1.1510311,0.63106346,-0.74042284,-1.6014638,0.02325026,0.125
1368,0.6863524,1.1757977,0.033979237,-1.8827627,2.1885345,0.29740822,0.019651607,2.3628724,0.07692309
1369,0.011733703,-0.5583931,0.1711123,0.8562909,-0.8463224,-0.41277927,-0.048904117,-0.639686,0.07692309
1371,0.647916,0.582379,0.83628637,-0.7165074,1.0445043,0.24479203,0.26147282,1.6332551,0.090909086
1372,0.8732494,-0.75049007,-1.5747049,0.04229957,-0.28013718,-2.6566923,-0.75606394,0.3211956,0.11111111
1373,-0.974617,-0.68391895,0.1519207,1.5744836,-0.6072777,0.54030895,-0.7223807,-1.480141,0.111111104
1374,-0.974617,-0.68391895,0.1519207,1.5744836,-0.6072777,0.54030895,-0.7223807,-1.480141,0.111111104
1375,1.3794054,-0.41274416,0.93726087,0.53508276,0.17820817,-1.703458,-0.13030846,1.9161978,0.090909086
1376,0.8964839,-0.7224735,-1.546216,-0.0063272826,-0.25569922,-2.6364126,-0.72666043,0.3669576,0.083333336
1377,0.87324935,-0.75049,-1.5747045,0.04229957,-0.28013712,-2.6566923,-0.7560638,0.3211956,0.1111111
1378,0.20404236,0.05594095,-0.020173416,-0.26030147,-0.25472254,-0.06795384,0.29537705,-0.12611991,0.11111113
1379,0.7319599,-0.07873233,-0.8742859,-0.5921477,0.12393826,-1.3844349,-0.10327944,0.5935375,0.04347826
1380,0.8964839,-0.7224735,-1.5462161,-0.0063272826,-0.25569922,-2.6364126,-0.72666043,0.3669576,0.083333336
1381,1.4917992,0.274653,0.15651472,-0.9450126,0.5844303,-1.3739445,0.34566793,1.9786618,0.1
1382,0.7297083,-0.07736762,-0.8761039,-0.5937462,0.12678644,-1.3817708,-0.104632,0.5929955,0.043478254
1383,0.53370094,-0.89488286,-1.7394745,0.2358418,-1.1064179,-2.2574646,-0.39065656,-0.82131433,0.11111111
1384,0.7472006,-0.89569676,-1.7894654,0.07649104,-1.2226794,-2.4899333,-0.26928106,-0.74717915,0.090909086
1385,0.7276793,-0.13487627,-1.0963895,-0.7293943,-0.66039985,-1.3294301,0.3984426,-0.21705386,0.07142855
1386,0.6947331,-0.41001952,-0.51094913,-0.048982233,-0.99305165,-1.2903277,0.37211013,-0.2957633,0.05882353
1387,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1388,0.7276793,-0.13487627,-1.0963895,-0.7293943,-0.66039985,-1.3294301,0.3984426,-0.21705386,0.07142855
1389,-0.09457034,-0.6461293,-1.1415368,0.14668792,-2.6343114,-0.43667394,1.008038,-2.843251,0.07692308
1390,0.2849486,-0.0005601694,-0.92282593,-0.40779155,1.00704,-1.0384743,-0.81791437,0.94552016,0.071428575
1391,-0.3876531,-0.19210495,0.87579644,0.9638831,0.5717348,0.56623214,-0.64626956,0.31151515,0.11111111
1392,-0.3876531,-0.19210495,0.87579644,0.9638831,0.5717348,0.56623214,-0.64626956,0.31151515,0.11111111
1393,0.40395504,-0.29117888,-0.640101,-0.11657952,-0.70352215,-0.9409528,0.2020837,-0.3927109,0.1
1394,0.8400386,-1.39638,-0.030822664,1.7852062,-1.0191491,-2.5675964,-0.82855606,0.32109427,0.08333333
1395,0.8377575,-1.3834529,-0.0017856732,1.7702416,-1.0498849,-2.5240145,-0.78253084,0.29100952,0.066666655
1396,0.8535981,-1.4005357,-0.025805116,1.796456,-0.98536015,-2.595164,-0.8559156,0.3690681,0.10000001
1397,0.070482105,-1.0017025,0.42221832,1.7867072,-0.5147534,-1.0909947,-0.87949634,-0.031071916,0.11111111
1398,-0.01797799,-6.640941e-05,0.8370051,0.37714416,0.019623533,0.4949413,0.13155863,0.14272144,0.041666664
1399,0.68332213,0.6383653,-0.15611337,-1.2594073,1.1189971,-0.26941863,0.12260305,1.4732875,0.071428575
1400,-0.4182899,0.7648297,0.38943952,-0.7907149,0.9714625,1.54335,0.16785502,0.21925136,0.111111104
1401,-0.18415461,-0.59361327,0.34264362,1.1008561,-0.7762683,-0.15932512,-0.16722997,-0.7243359,0.08333332
1402,-0.1860555,-0.5908648,0.33782148,1.0954722,-0.772045,-0.1568369,-0.16851816,-0.7246859,0.09090908
1405,1.2668556,-0.41699398,0.024935223,0.13310415,0.034698457,-1.9803344,-0.19551891,1.4116975,0.020833327
1406,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1407,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1408,-0.029194884,-0.32990235,0.939513,1.0020137,0.1667997,0.073621474,-0.40567514,0.40379402,0.07142857
1409,-0.38278753,-0.2175955,1.8661201,1.5569065,1.416054,0.8569436,-1.1533779,1.3131608,0.10000001
1410,-0.38278753,-0.2175955,1.8661201,1.5569065,1.416054,0.8569436,-1.1533779,1.3131608,0.10000001
1411,0.0917679,-0.68307966,0.7788974,1.4140495,-0.29877526,-0.53867686,-0.5011892,0.18271048,0.10000001
1412,0.082272924,-0.7005772,0.8222356,1.4672985,-0.313789,-0.5258644,-0.50416625,0.17592281,0.09090909
1413,0.72295207,-0.0732635,-0.88153964,-0.5985672,0.13533284,-1.3737721,-0.108684145,0.59137255,0.0909091
1414,0.7844876,-0.13461168,-0.7818746,-0.4971323,0.027681231,-1.4461362,-0.073210254,0.6009441,0.1
1415,-0.05940348,-0.53054774,2.1100314,1.9372934,0.47154564,0.35354882,-0.7013491,0.9934821,0.111111104
1416,-0.14827468,-0.45103642,1.9768461,1.8012221,0.6245119,0.4702248,-0.7642512,0.97302115,0.07692307
1417,-0.22761075,-0.4320411,1.977684,1.8134629,0.69237566,0.57970494,-0.816579,0.9357629,0.04545454
1418,-0.2252716,-0.43348306,1.979761,1.815434,0.68918335,0.57660687,-0.8149581,0.93656814,0.111111104
1419,-0.2248999,-0.43371356,1.9800903,1.8157467,0.68867576,0.57611173,-0.81470084,0.93669355,0.07142856
1420,-0.22966506,-0.43076414,1.9758619,1.811735,0.6951826,0.5824526,-0.8179988,0.9350736,0.04761904
1421,-0.22515674,-0.43355432,1.9798627,1.8155305,0.68902653,0.5764539,-0.8148786,0.9366069,0.099999994
1422,-0.2252716,-0.43348312,1.979761,1.815434,0.6891834,0.57660687,-0.8149581,0.93656814,0.111111104
1423,-0.065297276,-0.53350824,2.1199691,1.9491737,0.47084326,0.36200577,-0.70480996,0.9890994,0.083333336
1424,-0.27506375,-0.34923017,1.9965311,1.7183491,0.84824824,0.7315374,-0.83986706,0.9961215,0.083333336
1425,-0.06547411,-0.5334061,2.11979,1.9490131,0.47108978,0.36221814,-0.7049403,0.9890194,0.111111104
1426,-0.2252716,-0.43348312,1.979761,1.815434,0.6891834,0.57660687,-0.8149581,0.93656814,0.111111104
1427,-0.2252716,-0.43348312,1.979761,1.815434,0.6891834,0.57660687,-0.8149581,0.93656814,0.111111104
1428,-0.2252716,-0.43348312,1.979761,1.815434,0.6891834,0.57660687,-0.8149581,0.93656814,0.111111104
1429,-0.051483147,-0.54216874,2.1320033,1.9606866,0.45200318,0.34343702,-0.69531924,0.99358344,0.076923065
1430,-0.22687744,-0.43248957,1.9783357,1.814082,0.6913762,0.57874376,-0.8160696,0.9360218,0.0625
1431,-0.18608768,-0.45809686,2.0139117,1.8480842,0.63571143,0.52383846,-0.78803664,0.94921565,0.1
1432,0.55118966,-0.37141877,-0.5330408,-0.03373962,-0.8757309,-1.1184598,0.2885486,-0.34786853,0.083333336
1433,0.4045053,-0.04703851,-0.96566033,-0.45731598,0.66651493,-1.1689317,-0.5959661,0.742735,0.06666667
1434,1.3647915,-0.36519963,-0.1432466,-0.08676134,0.011237778,-2.0938802,-0.11803653,1.4174566,0.11111113
1435,0.6058492,0.5877267,-0.087980896,-1.1166679,1.0976716,-0.20647316,0.06330206,1.4049717,0.052631587
1436,0.67895555,0.6153983,-0.107981965,-1.2031513,1.0930358,-0.2633418,0.117471226,1.4635342,0.06666667
1437,0.54207486,0.47335652,0.19256732,-0.7914843,1.0010024,-0.11365147,0.017576486,1.3546063,0.07692307
1438,0.64556384,0.5584085,-0.01064723,-1.0606127,1.0406874,-0.23761268,0.08915796,1.4217471,0.055555563
1439,0.81647277,-0.13108513,-0.8032462,-0.52945197,0.015572406,-1.4842297,-0.0526981,0.6133853,0.071428575
1440,0.8203928,-0.13341466,-0.8001403,-0.5267781,0.010674037,-1.4888537,-0.050355375,0.6143132,0.06666668
1441,-0.8950788,0.9949204,0.0023424774,-1.3189034,-0.3527701,2.5644124,1.2455608,-1.7090484,0.071428575
1442,-0.8950788,0.9949204,0.0023424774,-1.3189034,-0.3527701,2.5644124,1.2455608,-1.7090484,0.071428575
1443,-1.2254095,0.75551957,0.6676851,-0.50408673,-0.42004293,3.0341508,1.0022963,-1.936267,0.055555563
1444,-0.93011785,1.0126748,-0.015734836,-1.3358728,-0.30944717,2.6121686,1.2193111,-1.7187166,0.05882353
1445,-0.93287146,1.008692,-0.005796075,-1.3242484,-0.31294614,2.61633,1.2175027,-1.7215387,0.071428575
1446,-1.2254095,0.75551957,0.6676851,-0.50408673,-0.42004293,3.0341508,1.0022963,-1.936267,0.055555563
1447,-1.1200385,0.70419633,0.7221837,-0.45511806,-0.5531077,2.8902824,1.082742,-1.9061748,0.076923065
1448,0.044393625,-1.1433195,0.6631341,2.1331975,-0.6640626,-1.1006608,-0.91518176,-0.076746225,0.052631587
1449,0.6220319,0.4561191,2.0669882,0.07921454,1.2730142,0.7142646,0.10981227,2.1384044,0.07692308
1450,0.37192482,-0.36060473,1.9424723,0.95364505,-2.0750604,0.6472929,1.5839974,-1.0471374,0.011235945
1451,-0.8433555,-0.56635255,-0.8230724,0.6068399,-2.189816,0.5700478,0.5330368,-3.1644304,0.11111111
1452,0.7601856,-0.5693202,-0.93474746,0.16199598,0.026216283,-2.0714183,-0.6642722,0.66909814,0.11111111
1453,0.46672517,0.21880455,1.6682315,0.28450817,0.71040535,0.47674584,0.15368164,1.4489722,0.090909086
1454,-0.05252333,-0.6796486,0.48500186,1.2798625,-0.6435711,-0.40707397,-0.31508654,-0.38206014,0.11111111
1455,-0.28748983,-0.5364157,0.61568534,1.2667421,-0.23797683,0.03487909,-0.49042833,-0.2777045,0.071428575
1456,0.8820405,-0.5171114,-1.074622,-0.059580155,0.0075524896,-2.2063653,-0.59563994,0.70545614,0.09090909
1457,-0.04694467,-0.17719664,1.7973597,0.84270144,-1.6514732,1.2225883,1.3285196,-1.2018236,0.11111111
1458,-0.08231221,-0.67178136,0.4577375,1.2144674,-0.92552626,-0.29142892,-0.102561854,-0.69686425,0.06666667
1459,-0.08231221,-0.67178136,0.4577375,1.2144674,-0.92552626,-0.29142892,-0.102561854,-0.69686425,0.06666667
1460,0.7828802,-0.10964597,-0.8328421,-0.55588835,0.05942457,-1.4446027,-0.07271852,0.6056969,0.07692309
1461,0.7828802,-0.10964597,-0.8328421,-0.55588835,0.05942457,-1.4446027,-0.07271852,0.6056969,0.07692309
1463,-0.3230906,-0.4981449,-0.73568493,0.5179136,-0.7421213,-0.3951199,-0.3105284,-1.1777864,0.11111111
1464,-0.56629443,0.6725935,0.64837945,-0.46792597,0.95600474,1.7477574,0.054872178,0.113699555,0.08333332
1465,0.46868247,0.32553607,0.48200238,-0.74357784,-1.3696609,0.52267414,1.6886415,-0.8378086,0.07692309
1466,-0.74385643,-1.1620253,0.47697663,1.988819,-2.9170322,0.4723134,0.5202037,-3.1976948,0.09999999
1469,0.80729055,0.8874023,0.29682496,-1.4711426,1.3622472,0.11270495,0.3640256,1.869856,0.083333336
1470,0.740641,0.39883047,1.1559757,-0.3471461,0.7735928,0.119269624,0.3290813,1.6202463,0.11111113
1471,-0.8950788,0.9949204,0.0023424774,-1.3189034,-0.3527701,2.5644124,1.2455608,-1.7090484,0.071428575
1472,-1.1390417,-0.44620144,0.726811,1.5661392,-0.11626282,1.2503278,-0.7309553,-1.176538,0.023255814
1473,-1.1407521,-0.44505507,0.7253258,1.5646205,-0.113750964,1.2527026,-0.73218966,-1.1769739,0.024390243
1474,0.5242227,-0.79153603,-0.788827,0.6150171,-0.56884736,-1.8597128,-0.5495547,-0.01708126,0.04761905
1475,1.150262,-0.4134504,-0.688187,-0.38371915,-1.2075521,-1.8242147,0.63437253,-0.108786136,0.11111111
1476,0.24253464,-0.06203399,1.4218925,0.3520543,-1.7009159,0.8378578,1.523692,-1.0510578,0.11111113
1477,0.24253465,-0.06203399,1.4218925,0.3520543,-1.7009158,0.83785784,1.523692,-1.0510579,0.11111111
1478,0.81438166,-0.15281187,-0.75722086,-0.4756152,-0.010193668,-1.4814703,-0.055268697,0.6080035,0.06666666
1479,0.80498946,0.47681612,0.6862484,-0.7371238,0.6860195,-0.07374687,0.43186793,1.4620385,0.090909086
1480,0.24225108,0.052880894,1.1739733,0.07587109,-1.566288,0.8316237,1.5368059,-1.0149883,0.09090909
1481,0.7611469,-0.5698853,-0.9339335,0.16267058,0.025002427,-2.0725107,-0.66369563,0.66933227,0.10000001
1484,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1485,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1486,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1487,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1488,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1489,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1490,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1491,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1492,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1493,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1494,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1495,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1496,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1497,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1498,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1499,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1500,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1501,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1502,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1503,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1504,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1505,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1506,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1507,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1508,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1509,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1510,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1511,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1512,0.3764078,-0.036588512,-0.66303575,-0.3254816,0.71269983,-0.97516364,-0.5878243,0.8409225,0.1
1513,0.60308456,0.37764794,0.2603448,-0.97934455,-1.3338364,0.31022543,1.7343156,-0.7298604,0.055555563
1514,0.55633414,0.3713308,0.23742561,-0.9467637,-1.2573913,0.32281423,1.6489073,-0.7100619,0.06666666
1515,0.5191967,0.40862533,0.22411948,-0.9949984,-1.2419047,0.4070204,1.6705835,-0.75085545,0.071428575
1516,0.5607994,0.39693835,0.23889227,-0.99466056,-1.2880466,0.3624305,1.7070948,-0.742751,0.058823537
1517,0.542069,0.41683418,0.18578136,-1.0334564,-1.2346593,0.37081796,1.6810479,-0.73124635,0.07692307
1518,0.5227418,0.46830606,-0.97541416,-1.2923907,1.059875,-0.7342095,-0.21232599,1.0760406,0.058823537
1519,-0.059333384,-0.24312252,0.51736015,0.7777428,0.79636014,-0.1518969,-0.8623209,0.82987034,0.11111113
1524,-0.39124817,-0.17823863,0.8462858,0.9325121,0.5976251,0.56842476,-0.65298426,0.32010755,0.07142857
1525,-0.34789377,-0.1632784,0.78968835,0.86340994,0.5977848,0.5061425,-0.6292336,0.35276648,0.06666668
1526,0.5366851,0.41418478,0.20408928,-1.0206505,-1.2450448,0.38545394,1.6851724,-0.7416868,0.06666666
1527,0.5191967,0.40862533,0.22411948,-0.9949984,-1.2419049,0.4070204,1.6705835,-0.75085545,0.07142856
1528,0.542069,0.41683418,0.18578136,-1.0334564,-1.2346593,0.3708179,1.6810479,-0.73124635,0.07692307
1529,0.542069,0.41683418,0.18578136,-1.0334564,-1.2346593,0.3708179,1.6810479,-0.73124635,0.07692307
1530,0.542069,0.41683418,0.18578136,-1.0334564,-1.2346593,0.3708179,1.6810479,-0.73124635,0.07692307
1532,-0.31467056,-0.16215982,0.76919496,0.835322,0.5779339,0.4608184,-0.6056051,0.36794585,0.099999994
1533,0.103100896,-0.74488866,0.908889,1.5649207,-0.3786819,-0.55265313,-0.48643333,0.1762179,0.08333334
1534,-0.494833,0.32193777,1.3542724,0.33809835,0.5025325,1.6743727,0.09938466,0.04813665,0.05263159
1536,0.72452945,-0.074226946,-0.88029337,-0.59742624,0.13334055,-1.3756455,-0.10774213,0.5917507,0.07142857
1537,0.4761446,0.3043913,-0.91529,-0.971855,1.1481639,-0.8907446,-0.5045077,1.1806986,0.076923065
1538,1.0219036,1.3719945,0.888929,-1.9332434,2.315584,0.6422961,0.38283622,2.9778476,0.062499996
1539,-0.08231221,-0.67178136,0.4577375,1.2144674,-0.92552626,-0.29142892,-0.102561854,-0.69686425,0.06666667
1541,0.4761446,0.3043913,-0.91529,-0.971855,1.1481639,-0.8907446,-0.5045077,1.1806986,0.076923065
1543,0.50092643,0.5638739,1.8829304,-0.09964375,1.4867989,0.8613749,0.03266345,2.1309693,0.040000007
1544,0.77105707,0.8231934,0.4663493,-1.28481,1.320131,0.1680501,0.3317496,1.8550324,0.071428575
1545,0.40848672,-0.62711495,-2.0901673,-0.16235949,-0.18745135,-2.2364872,-0.8308542,-0.27481502,0.10000001
1546,-0.08231221,-0.67178136,0.4577375,1.2144674,-0.92552626,-0.29142892,-0.102561854,-0.69686425,0.06666667
1547,-0.16878228,-0.21388061,-0.044094533,0.53456545,0.8955617,-0.29459983,-1.0193017,0.6516844,0.09090909
1548,-0.16878228,-0.21388061,-0.044094533,0.53456545,0.8955617,-0.29459983,-1.0193017,0.6516844,0.09090909
1549,0.003538452,0.1889347,2.232905,0.6245462,-0.307639,1.5445096,0.8410296,0.105165124,0.11111111
1550,1.2721889,-0.4147543,-0.7361941,-0.47228837,-1.2619001,-1.964923,0.70384085,-0.059414923,0.090909086
1552,-0.031746216,-0.61481124,0.6602812,1.3923765,0.22387762,-0.48959756,-0.8669216,0.49075574,0.07142857
1556,1.150262,-0.4134504,-0.688187,-0.38371915,-1.2075521,-1.8242148,0.6343726,-0.108786136,0.11111113
1557,-0.45718127,0.44370914,-0.7543495,-0.66921496,1.6165241,0.38594943,-0.92490995,0.6126584,0.06666668
1558,0.63852185,-0.25235555,-0.4755476,-0.10323058,-0.037101462,-1.2710414,-0.16974336,0.52502614,0.09999999
1559,0.63852185,-0.25235555,-0.4755476,-0.10323058,-0.037101462,-1.2710414,-0.16974336,0.52502614,0.09999999
1560,0.086817,-0.73500156,0.89553064,1.5528105,-0.35721886,-0.5313165,-0.49689648,0.17164095,0.10000001
1561,0.088511325,-0.73602337,0.8969199,1.5540582,-0.3594404,-0.533534,-0.49582127,0.17211056,0.058823526
1562,0.08361875,-0.7330553,0.892906,1.5504243,-0.35299617,-0.52712375,-0.49895963,0.17073801,0.09090909
1563,0.089418,-0.73658025,0.8976627,1.5547439,-0.36064655,-0.534723,-0.49522534,0.17237188,0.09090908
1564,0.09565483,-0.74036527,0.90277916,1.5593792,-0.36886388,-0.54289454,-0.49122155,0.17412308,0.0625
1565,0.08763751,-0.7354914,0.89620215,1.5534061,-0.35828638,-0.53238773,-0.49638504,0.1718638,0.062499993
1566,0.08941801,-0.73658025,0.89766276,1.5547439,-0.3606465,-0.534723,-0.49522534,0.17237188,0.090909086
1567,0.8678018,-0.17273526,0.82317036,-0.11765717,-2.1519673,-0.22964756,1.797924,-0.9270642,0.06666667
1568,1.2688513,-0.41331312,-0.00024668127,0.108178735,0.010331623,-1.984153,-0.1767331,1.3829142,0.11111111
1569,0.23343436,-0.9521642,0.97863287,1.8414656,-0.7122981,-0.87867695,-0.4637373,0.09591998,0.07692307
1570,-1.4591473,0.41985407,1.3325735,0.46879214,-0.21255694,3.2035937,0.439945,-1.825983,0.1
1571,-1.4591473,0.41985407,1.3325735,0.46879214,-0.21255694,3.2035937,0.439945,-1.825983,0.1
1572,-1.4591473,0.41985407,1.3325735,0.46879214,-0.21255694,3.2035937,0.439945,-1.825983,0.1
1574,-0.24250339,-0.5305164,0.64486134,1.2466393,-0.23426907,0.0024929494,-0.4687248,-0.21793377,0.04545455
1575,1.3794054,-0.41274416,0.93726087,0.53508276,0.17820817,-1.7034581,-0.13030846,1.9161978,0.090909086
1576,1.3821094,-0.4115109,0.9335066,0.5298698,0.17806439,-1.7065933,-0.12884334,1.9171706,0.08333333
1577,0.6699432,-0.8291287,-1.8690816,-0.000846494,-1.0237126,-2.4205747,-0.366069,-0.6825912,0.071428575
1578,0.20703807,-0.83914447,0.9886908,1.6689575,-0.66159993,-0.69538534,-0.35542968,0.074159116,0.058823522
1579,0.7793535,-0.59729457,-0.08594783,0.3524719,-1.3619221,-1.334818,0.49551657,-0.3774322,0.07692308
1580,1.385252,-0.41006,0.9291689,0.52371037,0.1778352,-1.7102041,-0.12719472,1.9182488,0.07692308
1581,0.7421512,-0.08490362,-0.86607695,-0.5849262,0.11105386,-1.3965008,-0.097154126,0.5959996,0.09090909
1582,-0.012149341,-0.66317636,0.4040631,1.1339369,-0.957543,-0.38254112,-0.061514027,-0.6691892,0.06666667
1583,-0.08231221,-0.67178136,0.4577375,1.2144674,-0.92552626,-0.29142892,-0.102561854,-0.69686425,0.06666667
1584,0.22155032,-0.91839105,0.98936176,1.7952827,-0.69483334,-0.81549436,-0.43241897,0.08886084,0.0625
1585,-0.44656718,0.48627597,-0.8411946,-0.7793049,1.6556206,0.37065548,-0.91645724,0.6248878,0.06666667
1586,0.07775055,0.24622017,-0.44461268,-0.65277636,0.07054676,0.044322386,0.2239449,-0.120055586,0.030303031
1587,0.88906467,0.8294487,2.1481369,-0.55574167,1.7494808,0.8750053,0.3056174,2.7730148,0.1
1588,0.46672517,0.21880455,1.6682315,0.28450817,0.71040535,0.47674584,0.15368164,1.4489722,0.090909086
1589,0.46247023,0.292408,0.009437911,-0.69522816,0.00933674,-0.105538,0.5138701,0.34542528,0.09090909
1590,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1591,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1592,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1593,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1594,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1595,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1596,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1597,0.7479338,-0.08838525,-0.86134386,-0.5808853,0.103734575,-1.403327,-0.09366283,0.5974,0.111111104
1598,0.85537,-0.17107932,-0.7372638,-0.4624046,-0.054203227,-1.5298704,-0.030596968,0.61885726,0.08333332
1599,0.6608696,-0.03577618,-0.9310529,-0.6422743,0.2136432,-1.300127,-0.14610782,0.57625616,0.066666655
1600,-0.121646,-1.1888565,0.80568266,2.350377,-0.7137443,-0.8807845,-0.95578206,-0.2542339,0.09090909
1601,0.38115406,-0.103320464,1.4344175,0.34214705,-1.822268,0.65056425,1.6044443,-0.9996135,0.1111111
1602,0.08852327,-1.157218,-0.22184955,1.7492942,-0.53714025,-1.6223489,-1.1560657,-0.12835535,0.111111104
1603,0.43857652,-0.32018253,1.8392857,0.80876356,-2.0785606,0.565281,1.6256061,-1.0162977,0.055555552
1604,-0.0036780909,-0.1728402,-2.151516,-1.0295074,-2.0401516,-0.5521279,1.0693713,-2.658564,0.066666655
1605,0.53017145,0.4439906,0.19724688,-1.0718644,-1.2600231,0.43478054,1.7317466,-0.7745137,0.0909091
1606,-0.28748983,-0.5364157,0.61568534,1.266742,-0.23797683,0.03487909,-0.49042833,-0.27770454,0.071428575
