region_id,resource,fold,train_end,n_train,rmse,mape
USA|oklahoma,carbon,17,2021-12-01,252,61.54826122627742,19.029625166722496
USA|oklahoma,carbon,18,2022-12-01,264,53.932127668164036,18.775061060528895
USA|oklahoma,carbon,19,2023-12-01,276,48.27518233584613,14.382515426116473
USA|oklahoma,carbon,20,2024-12-01,288,44.405380878987,13.372818218534896
USA|oregon,carbon,0,2004-12-01,48,57.69083982316492,30.704380322132618
USA|oregon,carbon,1,2005-12-01,60,80.4959277933483,84.50020879839126
USA|oregon,carbon,2,2006-12-01,72,71.87066507251939,32.14488159287489
USA|oregon,carbon,3,2007-12-01,84,63.42468425191825,28.752582106059236
USA|oregon,carbon,4,2008-12-01,96,77.52736996662233,58.59605030858817
USA|oregon,carbon,5,2009-12-01,108,43.17821039465464,23.976594518428396
USA|oregon,carbon,6,2010-12-01,120,74.66537949638798,71.64750657033022
USA|oregon,carbon,7,2011-12-01,132,73.79774262729487,83.3996395978066
USA|oregon,carbon,8,2012-12-01,144,31.134725289158897,16.170148645455974
USA|oregon,carbon,9,2013-12-01,156,47.42674030396015,39.25096863324493
USA|oregon,carbon,10,2014-12-01,168,60.31688359706741,33.35046555571372
USA|oregon,carbon,11,2015-12-01,180,39.62245837879593,26.05968461926115
USA|oregon,carbon,12,2016-12-01,192,57.72933938664022,59.738142706243146
USA|oregon,carbon,13,2017-12-01,204,31.224907736639715,21.124885107431002
USA|oregon,carbon,14,2018-12-01,216,31.562966317555063,14.593632599579218
USA|oregon,carbon,15,2019-12-01,228,38.543693017931076,24.19470117777238
USA|oregon,carbon,16,2020-12-01,240,29.032221166661426,12.415196790781332
USA|oregon,carbon,17,2021-12-01,252,65.84210776228102,47.4995680886165
USA|oregon,carbon,18,2022-12-01,264,42.62662540236466,17.975413689393875
USA|oregon,carbon,19,2023-12-01,276,25.46697895712017,9.02765111923952
USA|oregon,carbon,20,2024-12-01,288,18.67627332300045,8.582896150043856
USA|pennsylvania,carbon,0,2004-12-01,48,22.0232992539695,3.3230526865375474
USA|pennsylvania,carbon,1,2005-12-01,60,18.591906801890897,2.516177088037158
USA|pennsylvania,carbon,2,2006-12-01,72,17.23261885178703,2.9046832151414517
USA|pennsylvania,carbon,3,2007-12-01,84,20.159060762399513,3.4361788880700987
USA|pennsylvania,carbon,4,2008-12-01,96,29.230191870364308,5.532127940677359
USA|pennsylvania,carbon,5,2009-12-01,108,21.650648008416344,3.899482866848477
USA|pennsylvania,carbon,6,2010-12-01,120,30.24735544094898,5.468138495317227
USA|pennsylvania,carbon,7,2011-12-01,132,28.499673506141495,5.318753706051324
USA|pennsylvania,carbon,8,2012-12-01,144,23.428850465937835,4.420839712798253
USA|pennsylvania,carbon,9,2013-12-01,156,27.396048461508457,5.585093094856277
USA|pennsylvania,carbon,10,2014-12-01,168,34.694925166753315,7.165154494428637
USA|pennsylvania,carbon,11,2015-12-01,180,32.14963820734521,7.276940101591801
USA|pennsylvania,carbon,12,2016-12-01,192,16.96726546938605,4.096391954113819
USA|pennsylvania,carbon,13,2017-12-01,204,20.415883270518552,5.251291596132546
USA|pennsylvania,carbon,14,2018-12-01,216,17.25348778928423,3.4772225500221734
USA|pennsylvania,carbon,15,2019-12-01,228,19.321680093938298,4.771656616270286
USA|pennsylvania,carbon,16,2020-12-01,240,27.204993037591986,5.757443148133471
USA|pennsylvania,carbon,17,2021-12-01,252,20.39025570083335,5.026105972238392
USA|pennsylvania,carbon,18,2022-12-01,264,24.59493596916259,6.459722932788373
USA|pennsylvania,carbon,19,2023-12-01,276,20.346526657133598,5.308429514116753
USA|pennsylvania,carbon,20,2024-12-01,288,21.329044339879246,5.4363660337061965
USA|rhode island,carbon,0,2004-12-01,48,6.060729269557058,1.2166567730778828
USA|rhode island,carbon,1,2005-12-01,60,9.096183680059706,1.8619837195178721
USA|rhode island,carbon,2,2006-12-01,72,2.7724818828767432,0.5041516560121734
USA|rhode island,carbon,3,2007-12-01,84,2.7675351177999485,0.4751205460446147
USA|rhode island,carbon,4,2008-12-01,96,1.5446467011005292,0.2731939494356638
USA|rhode island,carbon,5,2009-12-01,108,1.5882815622021917,0.2553217807732782
USA|rhode island,carbon,6,2010-12-01,120,1.0754498168370779,0.1817093582252344
USA|rhode island,carbon,7,2011-12-01,132,1.0517332081547144,0.1860588363110152
USA|rhode island,carbon,8,2012-12-01,144,6.320225270801727,0.8695311528479901
USA|rhode island,carbon,9,2013-12-01,156,8.26579775920106,1.3976375826509286
USA|rhode island,carbon,10,2014-12-01,168,13.985908824006083,1.2557737547797572
USA|rhode island,carbon,11,2015-12-01,180,6.970414247651561,1.154003803330679
USA|rhode island,carbon,12,2016-12-01,192,10.832301169687936,1.7824243415224101
USA|rhode island,carbon,13,2017-12-01,204,12.605402282544954,2.3015228331126103
USA|rhode island,carbon,14,2018-12-01,216,19.489691082345416,3.585028837187519
USA|rhode island,carbon,15,2019-12-01,228,11.759881873982176,2.0153993326563615
USA|rhode island,carbon,16,2020-12-01,240,16.464041362077218,2.843723676491032
USA|rhode island,carbon,17,2021-12-01,252,24.996754527277208,5.262101906479874
USA|rhode island,carbon,18,2022-12-01,264,10.403916387368678,2.011735705844423
USA|rhode island,carbon,19,2023-12-01,276,26.406923154976703,5.024763273951887
USA|rhode island,carbon,20,2024-12-01,288,16.99871207235993,3.296266722441895
USA|south carolina,carbon,0,2004-12-01,48,26.871363828278685,5.3885674858780295
USA|south carolina,carbon,1,2005-12-01,60,30.745506930686343,6.664203229900732
USA|south carolina,carbon,2,2006-12-01,72,29.185179480964607,6.9871002267585105
USA|south carolina,carbon,3,2007-12-01,84,43.48806556059557,7.863018977413285
USA|south carolina,carbon,4,2008-12-01,96,31.804753053840056,7.858792786274737
USA|south carolina,carbon,5,2009-12-01,108,29.638573823379325,6.676747502981292
USA|south carolina,carbon,6,2010-12-01,120,56.6554093139049,14.682352254014756
USA|south carolina,carbon,7,2011-12-01,132,38.79529401407704,10.581038804850602
USA|south carolina,carbon,8,2012-12-01,144,71.14654539060002,24.25894358291294
USA|south carolina,carbon,9,2013-12-01,156,55.15478709768521,13.513715597268641
USA|south carolina,carbon,10,2014-12-01,168,50.211636652949984,15.2884526276812
USA|south carolina,carbon,11,2015-12-01,180,40.15732163226333,13.936817694651356
USA|south carolina,carbon,12,2016-12-01,192,26.74265544191486,9.415961791071933
USA|south carolina,carbon,13,2017-12-01,204,49.1421358353827,14.932477366105465
USA|south carolina,carbon,14,2018-12-01,216,51.05898911478998,18.682650678777
USA|south carolina,carbon,15,2019-12-01,228,37.1259654821915,14.68061536588278
USA|south carolina,carbon,16,2020-12-01,240,27.86603616884318,10.166558954509753
USA|south carolina,carbon,17,2021-12-01,252,18.412768230817296,6.4943374770237385
USA|south carolina,carbon,18,2022-12-01,264,25.287206994852657,9.330127180126942
USA|south carolina,carbon,19,2023-12-01,276,32.58360843840878,10.718126223491657
USA|south carolina,carbon,20,2024-12-01,288,25.7110404198348,7.740621997965698
USA|south dakota,carbon,0,2004-12-01,48,116.18673712596227,34.76879822647024
USA|south dakota,carbon,1,2005-12-01,60,78.25612171250665,14.89497099943059
USA|south dakota,carbon,2,2006-12-01,72,101.64909783544962,27.60954979310211
USA|south dakota,carbon,3,2007-12-01,84,92.22760625768892,13.191923938504955
USA|south dakota,carbon,4,2008-12-01,96,98.05671456914499,27.50537539960531
USA|south dakota,carbon,5,2009-12-01,108,133.77683354242996,47.74373415790986
USA|south dakota,carbon,6,2010-12-01,120,194.55017108195074,164.33361528274466
USA|south dakota,carbon,7,2011-12-01,132,164.7890575603832,64.85100433770357
USA|south dakota,carbon,8,2012-12-01,144,70.6308062893941,22.13330251587385
USA|south dakota,carbon,9,2013-12-01,156,43.55895728102235,16.733318518901864
USA|south dakota,carbon,10,2014-12-01,168,107.70489271032744,128.1776564418552
USA|south dakota,carbon,11,2015-12-01,180,49.64873388950157,24.74648268579917
USA|south dakota,carbon,12,2016-12-01,192,46.558334015718806,24.208686221185815
USA|south dakota,carbon,13,2017-12-01,204,73.58774177016126,58.22462416182602
USA|south dakota,carbon,14,2018-12-01,216,38.62687304730041,16.096389631712146
USA|south dakota,carbon,15,2019-12-01,228,71.7689593075229,57.30801468145027
USA|south dakota,carbon,16,2020-12-01,240,87.55220782675958,93.43010275195306
USA|south dakota,carbon,17,2021-12-01,252,66.901473845794,63.00653355865528
USA|south dakota,carbon,18,2022-12-01,264,55.12553364576827,39.487180151274885
USA|south dakota,carbon,19,2023-12-01,276,59.435204063234075,52.26877930649616
USA|south dakota,carbon,20,2024-12-01,288,48.634114388406196,38.7529114109897
USA|tennessee,carbon,0,2004-12-01,48,22.460366636676458,3.1824520891601287
USA|tennessee,carbon,1,2005-12-01,60,39.60856590538706,6.0513400100740995
USA|tennessee,carbon,2,2006-12-01,72,38.800602898010254,6.233258158179761
USA|tennessee,carbon,3,2007-12-01,84,38.81622283777828,5.255286844490783
USA|tennessee,carbon,4,2008-12-01,96,83.61017035281992,18.195208584283307
USA|tennessee,carbon,5,2009-12-01,108,122.7780442692748,25.30777184264723
USA|tennessee,carbon,6,2010-12-01,120,90.99345277674927,18.68521338120983
USA|tennessee,carbon,7,2011-12-01,132,81.2150676889392,17.658942693097398
USA|tennessee,carbon,8,2012-12-01,144,107.08697862095879,27.94890991631604
USA|tennessee,carbon,9,2013-12-01,156,71.62779008266098,16.39050945105958
USA|tennessee,carbon,10,2014-12-01,168,61.707263434834985,14.532876157316913
USA|tennessee,carbon,11,2015-12-01,180,51.69939295080008,11.718665913909405
USA|tennessee,carbon,12,2016-12-01,192,76.04282229477477,19.290756190424773
USA|tennessee,carbon,13,2017-12-01,204,111.19511267084928,36.76163377344326
USA|tennessee,carbon,14,2018-12-01,216,53.32487328206543,15.109837865066828
USA|tennessee,carbon,15,2019-12-01,228,76.06114629370946,31.912442692594972
USA|tennessee,carbon,16,2020-12-01,240,55.93942637940969,16.054405909614726
USA|tennessee,carbon,17,2021-12-01,252,47.645181426848076,15.44028778747657
USA|tennessee,carbon,18,2022-12-01,264,36.48498128403027,11.839127624756774
USA|tennessee,carbon,19,2023-12-01,276,62.889535741969375,19.073933970965733
USA|tennessee,carbon,20,2024-12-01,288,56.061495568288095,15.567032021481438
USA|texas,carbon,0,2004-12-01,48,9.903405462115508,1.4574182169599708
USA|texas,carbon,1,2005-12-01,60,15.854762665415874,2.562758333518385
USA|texas,carbon,2,2006-12-01,72,13.882551819941899,2.261673273771561
USA|texas,carbon,3,2007-12-01,84,17.59742237275713,2.618381245614838
USA|texas,carbon,4,2008-12-01,96,18.912158526874826,2.980457805083058
USA|texas,carbon,5,2009-12-01,108,9.273560085864796,1.312329203066062
USA|texas,carbon,6,2010-12-01,120,11.025041377986787,1.8565901569228371
USA|texas,carbon,7,2011-12-01,132,23.01530322182476,3.5549829485105864
USA|texas,carbon,8,2012-12-01,144,15.046730679530354,2.631800374855019
USA|texas,carbon,9,2013-12-01,156,15.98575242219663,2.585393177663378
USA|texas,carbon,10,2014-12-01,168,35.91091868364113,6.30055372652492
USA|texas,carbon,11,2015-12-01,180,35.4449474139045,6.7594380762162745
USA|texas,carbon,12,2016-12-01,192,22.246574021778848,3.9391498223073267
USA|texas,carbon,13,2017-12-01,204,32.20519892800596,5.727827331852494
USA|texas,carbon,14,2018-12-01,216,25.233422584392876,4.957900818123537
USA|texas,carbon,15,2019-12-01,228,28.81486492898983,6.681424565516132
USA|texas,carbon,16,2020-12-01,240,33.26459700334716,7.686673563450254
USA|texas,carbon,17,2021-12-01,252,30.558935378341236,6.299997456206068
USA|texas,carbon,18,2022-12-01,264,21.417439481985493,5.321730068727491
USA|texas,carbon,19,2023-12-01,276,29.669985116006142,7.18441917107297
USA|texas,carbon,20,2024-12-01,288,24.73440293592492,6.488126789344964
USA|utah,carbon,0,2004-12-01,48,8.679124856859552,0.7868534105155901
USA|utah,carbon,1,2005-12-01,60,21.465205923191824,2.489155998340508
USA|utah,carbon,2,2006-12-01,72,14.700703278054885,1.4878503927814135
USA|utah,carbon,3,2007-12-01,84,9.473912822706474,1.1010060885908481
USA|utah,carbon,4,2008-12-01,96,8.907577584619254,0.9804947572071364
USA|utah,carbon,5,2009-12-01,108,9.980647378179977,0.9451491015631132
USA|utah,carbon,6,2010-12-01,120,11.882413880691363,1.4084879219996593
USA|utah,carbon,7,2011-12-01,132,21.100162512859306,2.307502289714218
USA|utah,carbon,8,2012-12-01,144,11.028685317597452,1.1787889279847938
USA|utah,carbon,9,2013-12-01,156,19.09470133837268,2.3784766312940024
USA|utah,carbon,10,2014-12-01,168,18.487062302164873,2.267738021170732
USA|utah,carbon,11,2015-12-01,180,53.48892354268434,7.238956137233714
USA|utah,carbon,12,2016-12-01,192,34.663860408924045,4.079028421017215
USA|utah,carbon,13,2017-12-01,204,30.537813922287015,4.11376596985203
USA|utah,carbon,14,2018-12-01,216,29.919056064129474,3.9191393561115033
USA|utah,carbon,15,2019-12-01,228,27.251772836449682,3.684274723153131
USA|utah,carbon,16,2020-12-01,240,23.91051904815819,3.347165620840082
USA|utah,carbon,17,2021-12-01,252,20.940128270929264,2.9399528878671877
USA|utah,carbon,18,2022-12-01,264,72.2544565556799,11.26088775065172
USA|utah,carbon,19,2023-12-01,276,71.4326253776454,9.30148789394462
USA|utah,carbon,20,2024-12-01,288,48.72589380859532,6.830616580490028
USA|vermont,carbon,0,2004-12-01,48,3.126438196412148,6.592145806817038
USA|vermont,carbon,1,2005-12-01,60,4.503948112122478,14.317348774102376
USA|vermont,carbon,2,2006-12-01,72,5.030202715236853,11.061661129527362
USA|vermont,carbon,3,2007-12-01,84,4.24978702482712,13.393809784407088
USA|vermont,carbon,4,2008-12-01,96,4.329173922562,14.656734019738648
USA|vermont,carbon,5,2009-12-01,108,9.825865420024979,9.315164069322488
USA|vermont,carbon,6,2010-12-01,120,4.796557769852663,14.929058367422979
USA|vermont,carbon,7,2011-12-01,132,6.25254341784782,22.16759171032301
USA|vermont,carbon,8,2012-12-01,144,7.754221693419482,9.631059465246139
USA|vermont,carbon,9,2013-12-01,156,4.070861213838864,11.60964029329558
USA|vermont,carbon,10,2014-12-01,168,49.24080562218722,56.8860069780456
USA|vermont,carbon,11,2015-12-01,180,29.163942693443573,23.404131953957226
USA|vermont,carbon,12,2016-12-01,192,18.032992171180684,24.6207380709352
USA|vermont,carbon,13,2017-12-01,204,19.300526009837302,29.42942120437426
USA|vermont,carbon,14,2018-12-01,216,18.58514382184306,26.207822842422974
USA|vermont,carbon,15,2019-12-01,228,11.193130073309607,14.089523201740098
USA|vermont,carbon,16,2020-12-01,240,14.991000202680736,15.041125831960835
USA|vermont,carbon,17,2021-12-01,252,19.80124141977188,29.700284980627327
USA|vermont,carbon,18,2022-12-01,264,22.102572446489532,45.249077166107995
USA|vermont,carbon,19,2023-12-01,276,11.65700798524735,18.969555893578395
USA|vermont,carbon,20,2024-12-01,288,14.315536786833961,24.906842658245697
USA|virginia,carbon,0,2004-12-01,48,32.58504294316263,5.887273926416743
USA|virginia,carbon,1,2005-12-01,60,36.66444847956791,6.742990176643669
USA|virginia,carbon,2,2006-12-01,72,18.50770697283539,3.344111525982759
USA|virginia,carbon,3,2007-12-01,84,37.100345632720945,7.137064016879208
USA|virginia,carbon,4,2008-12-01,96,67.53823877961646,15.339145727885523
USA|virginia,carbon,5,2009-12-01,108,57.75700908185201,11.497462769014664
USA|virginia,carbon,6,2010-12-01,120,51.27955062701643,10.459786053958393
USA|virginia,carbon,7,2011-12-01,132,64.76448088398254,17.346203987975894
USA|virginia,carbon,8,2012-12-01,144,49.96988703478552,11.315179946612751
USA|virginia,carbon,9,2013-12-01,156,35.879005605999424,7.195813704255347
USA|virginia,carbon,10,2014-12-01,168,38.37711808179797,7.566789786932669
USA|virginia,carbon,11,2015-12-01,180,32.33543214814569,7.069784108422808
USA|virginia,carbon,12,2016-12-01,192,36.447268709060445,9.008022198179477
USA|virginia,carbon,13,2017-12-01,204,27.265498636721244,5.416123308306968
USA|virginia,carbon,14,2018-12-01,216,38.932237650724694,9.627544242279841
USA|virginia,carbon,15,2019-12-01,228,25.148790137473995,5.6976910570735
USA|virginia,carbon,16,2020-12-01,240,26.980670994480445,7.172757082282631
USA|virginia,carbon,17,2021-12-01,252,40.62239658519018,10.40383330940477
USA|virginia,carbon,18,2022-12-01,264,39.170651207388275,10.447146579545564
USA|virginia,carbon,19,2023-12-01,276,22.83196843506823,6.3702236389649265
USA|virginia,carbon,20,2024-12-01,288,33.71401088847232,8.510465845959157
USA|washington,carbon,0,2004-12-01,48,30.570904646197338,18.99508337425926
USA|washington,carbon,1,2005-12-01,60,61.49220986347976,88.95103374748153
USA|washington,carbon,2,2006-12-01,72,42.561834629933045,36.41098544815611
USA|washington,carbon,3,2007-12-01,84,31.790127724756083,26.291922900926984
USA|washington,carbon,4,2008-12-01,96,45.80750542783992,41.45378328474115
USA|washington,carbon,5,2009-12-01,108,34.05688488338732,20.061601748196235
USA|washington,carbon,6,2010-12-01,120,64.35250087647616,116.1471808336896
USA|washington,carbon,7,2011-12-01,132,52.940031597775494,99.49347280311937
USA|washington,carbon,8,2012-12-01,144,40.929458234350385,43.697028203755146
USA|washington,carbon,9,2013-12-01,156,24.377047711455475,21.59555473759337
USA|washington,carbon,10,2014-12-01,168,47.55439982543589,44.164808572745265
USA|washington,carbon,11,2015-12-01,180,31.217960366795797,34.24021021077102
USA|washington,carbon,12,2016-12-01,192,36.23187480154547,44.65600266163718
USA|washington,carbon,13,2017-12-01,204,32.983745682559416,35.627555031470216
USA|washington,carbon,14,2018-12-01,216,31.326452984734924,17.71516217671775
USA|washington,carbon,15,2019-12-01,228,33.030236326623545,32.93690767987884
USA|washington,carbon,16,2020-12-01,240,33.19767416715281,25.57668331223042
USA|washington,carbon,17,2021-12-01,252,39.78733628507306,49.10659841476988
USA|washington,carbon,18,2022-12-01,264,29.100592078229074,18.111951077661015
USA|washington,carbon,19,2023-12-01,276,17.226402146305194,14.819890545713562
USA|washington,carbon,20,2024-12-01,288,24.024977107792278,17.13873181348271
USA|washington dc,carbon,0,2006-07-01,48,2.7834908118492727,0.19195420300192906
USA|washington dc,carbon,1,2008-03-01,60,6.955655468487139,0.48124007094265503
USA|washington dc,carbon,2,2009-08-01,72,74.86456756431902,6.26599149689394
USA|washington dc,carbon,3,2011-02-01,84,164.32433769963092,29.086444601436902
USA|washington dc,carbon,4,2012-02-01,96,48.56694663534775,7.844118560463419
USA|washington dc,carbon,5,2013-02-01,108,53.68807897606314,7.052776314952101
USA|washington dc,carbon,6,2014-02-01,120,123.26547501963266,37.534526316379655
USA|washington dc,carbon,7,2015-02-01,132,85.60733303368552,46.5843267316024
USA|washington dc,carbon,8,2016-02-01,144,45.72868468368696,24.723623193536326
USA|washington dc,carbon,9,2017-02-01,156,41.077782917583065,30.135825150062484
USA|washington dc,carbon,10,2018-02-01,168,55.31311643787171,36.28056774153769
USA|washington dc,carbon,11,2019-02-01,180,82.69013654291898,34.762017532444986
USA|washington dc,carbon,12,2020-02-01,192,47.469719628463636,18.340957540846876
USA|washington dc,carbon,13,2021-02-01,204,23.909518743230954,11.272495371144602
USA|washington dc,carbon,14,2022-02-01,216,21.34698914944431,11.670800934982463
USA|washington dc,carbon,15,2023-02-01,228,55.04079979275182,43.423975857706786
USA|washington dc,carbon,16,2024-02-01,240,51.40208292053108,39.711799715410876
USA|west virginia,carbon,0,2004-12-01,48,4.426992375210854,0.4690081547252872
USA|west virginia,carbon,1,2005-12-01,60,3.6146471271490506,0.36164693082246346
USA|west virginia,carbon,2,2006-12-01,72,5.537264206482808,0.6040032165370395
USA|west virginia,carbon,3,2007-12-01,84,5.526308091063427,0.5898910939702662
USA|west virginia,carbon,4,2008-12-01,96,14.63390460198302,1.7103017643340983
USA|west virginia,carbon,5,2009-12-01,108,9.822408072159233,0.9407976858821379
USA|west virginia,carbon,6,2010-12-01,120,9.463076781156902,1.1009228417893904
USA|west virginia,carbon,7,2011-12-01,132,11.338016695995085,1.246151907511775
USA|west virginia,carbon,8,2012-12-01,144,13.617015901418958,1.45197869782717
USA|west virginia,carbon,9,2013-12-01,156,9.34228138007535,0.891776002275239
USA|west virginia,carbon,10,2014-12-01,168,13.17092223547927,1.4385880289942534
USA|west virginia,carbon,11,2015-12-01,180,9.224979428007234,0.9747407622780255
USA|west virginia,carbon,12,2016-12-01,192,10.905830794145244,1.0952784640444013
USA|west virginia,carbon,13,2017-12-01,204,15.041618126046204,1.6037168084029785
USA|west virginia,carbon,14,2018-12-01,216,12.699919570491305,1.3545085375388162
USA|west virginia,carbon,15,2019-12-01,228,23.534857400370733,2.6431842242317622
USA|west virginia,carbon,16,2020-12-01,240,21.713619678888577,2.550540148992419
USA|west virginia,carbon,17,2021-12-01,252,22.38665338726955,2.396141918962844
USA|west virginia,carbon,18,2022-12-01,264,15.682508761718376,1.6229073380335257
USA|west virginia,carbon,19,2023-12-01,276,26.681463627666922,3.0093002676674097
USA|west virginia,carbon,20,2024-12-01,288,27.082647469461513,3.379484804499803
USA|wisconsin,carbon,0,2004-12-01,48,39.744157066380666,4.338826628489805
USA|wisconsin,carbon,1,2005-12-01,60,22.466337358398743,3.5272258500591382
USA|wisconsin,carbon,2,2006-12-01,72,23.790830253215592,3.409215871188979
USA|wisconsin,carbon,3,2007-12-01,84,26.334370738128687,2.7924200766122826
USA|wisconsin,carbon,4,2008-12-01,96,47.98990256907189,7.465387053511286
USA|wisconsin,carbon,5,2009-12-01,108,35.21967616502981,5.192768755427859
USA|wisconsin,carbon,6,2010-12-01,120,31.907866583559525,3.8359571018652594
USA|wisconsin,carbon,7,2011-12-01,132,75.53581612186363,13.548829605308871
USA|wisconsin,carbon,8,2012-12-01,144,33.27697662843786,3.8976648955777917
USA|wisconsin,carbon,9,2013-12-01,156,22.947600681975864,3.20927805857995
USA|wisconsin,carbon,10,2014-12-01,168,37.26218023320718,5.0421454391937965
USA|wisconsin,carbon,11,2015-12-01,180,39.301573054839935,5.765360437588984
USA|wisconsin,carbon,12,2016-12-01,192,21.469410207056548,3.0690917928725425
USA|wisconsin,carbon,13,2017-12-01,204,26.376640305974288,3.988846107029505
USA|wisconsin,carbon,14,2018-12-01,216,52.98498496173557,9.712658406879571
USA|wisconsin,carbon,15,2019-12-01,228,36.0644992842227,5.71419075469109
USA|wisconsin,carbon,16,2020-12-01,240,39.44017435452722,6.7925638879086065
USA|wisconsin,carbon,17,2021-12-01,252,44.23006202259148,7.301924853069792
USA|wisconsin,carbon,18,2022-12-01,264,49.984491228682984,8.998475810960977
USA|wisconsin,carbon,19,2023-12-01,276,42.16380663430385,8.064231673773063
USA|wisconsin,carbon,20,2024-12-01,288,27.866614163204236,4.641612694818873
USA|wyoming,carbon,0,2004-12-01,48,12.648000858219488,1.2133074705660183
USA|wyoming,carbon,1,2005-12-01,60,15.183418248793098,1.402313650500016
USA|wyoming,carbon,2,2006-12-01,72,7.240043544031149,0.692086106226104
USA|wyoming,carbon,3,2007-12-01,84,11.194604124577586,1.1037543319564165
USA|wyoming,carbon,4,2008-12-01,96,34.46397554403938,4.186700607607119
USA|wyoming,carbon,5,2009-12-01,108,15.738798481495236,1.752330134116479
USA|wyoming,carbon,6,2010-12-01,120,31.775632266078578,3.642829150718669
USA|wyoming,carbon,7,2011-12-01,132,23.45299844121254,2.668895169860377
USA|wyoming,carbon,8,2012-12-01,144,19.350072073810864,2.116711999015189
USA|wyoming,carbon,9,2013-12-01,156,18.155705882262215,2.1038702634734716
USA|wyoming,carbon,10,2014-12-01,168,15.93162574010018,1.844951858636237
USA|wyoming,carbon,11,2015-12-01,180,22.83674950862426,2.772090333931134
USA|wyoming,carbon,12,2016-12-01,192,23.490450367778834,2.6889675605031527
USA|wyoming,carbon,13,2017-12-01,204,17.942008871761757,2.1161277142177024
USA|wyoming,carbon,14,2018-12-01,216,27.079480882865894,2.9843463041862144
USA|wyoming,carbon,15,2019-12-01,228,49.81659009073299,5.736682016461402
USA|wyoming,carbon,16,2020-12-01,240,64.92618128356426,8.90975665966024
USA|wyoming,carbon,17,2021-12-01,252,86.81275969017058,11.017391158243244
USA|wyoming,carbon,18,2022-12-01,264,38.35704674412963,5.78768009974449
USA|wyoming,carbon,19,2023-12-01,276,69.402444716994,10.902140922733349
USA|wyoming,carbon,20,2024-12-01,288,57.04572779730291,9.522585051335145
Albany River,water,0,2006-06-16,48,68.82858001088294,266.38172482038283
Albany River,water,1,2007-06-16,60,43.409844419959796,98.9066575311762
Albany River,water,2,2008-06-16,72,19.165473780174587,95.49878143261763
Albany River,water,3,2009-06-16,84,46.5785545605756,590.4907229686082
Albany River,water,4,2010-06-16,96,55.900165085950285,98.10110104535372
Albany River,water,5,2011-08-16,108,41.73191389783427,172.99891913693168
Albany River,water,6,2012-09-16,120,66.13137906571048,339.3577822915042
Albany River,water,7,2014-01-16,132,55.17069535985702,113.78887347016993
Albany River,water,8,2015-04-16,144,55.85039481251313,941.9452933712512
Albany River,water,9,2016-08-16,156,53.45563020655498,554.5113564562492
Albany River,water,10,2018-12-16,168,42.02774210890002,193.45949603751978
Albany River,water,11,2019-12-16,180,42.90419513705853,991.6572623898238
Albany River,water,12,2020-12-16,192,49.60549432386132,71.8114812989664
Albany River,water,13,2021-12-16,204,34.932589611653555,185.40210458697024
Bravo,water,0,2006-06-16,48,20.489221893390184,53.871976106045196
Bravo,water,1,2007-06-16,60,17.96578977193189,148.65450931805017
Bravo,water,2,2008-06-16,72,24.625692395809033,156.99371434767525
Bravo,water,3,2009-06-16,84,23.92472810142054,1770.1644787778332
Bravo,water,4,2010-06-16,96,29.825843226836366,87.7627784714981
Bravo,water,5,2011-08-16,108,63.846859735692966,210.67286525407263
Bravo,water,6,2012-09-16,120,46.11798410415448,144.65853848980151
Bravo,water,7,2014-01-16,132,42.22545980849166,357.0976661592454
Bravo,water,8,2015-04-16,144,38.41875838128797,229.2636074019328
Bravo,water,9,2016-08-16,156,37.38705889722947,338.83678198977856
Bravo,water,10,2018-12-16,168,28.722783520815053,280.44872776651266
Bravo,water,11,2019-12-16,180,35.784374392529884,37.74251849744405
Bravo,water,12,2020-12-16,192,13.786306160363939,11.931450099632308
Bravo,water,13,2021-12-16,204,20.54485798923827,13.670707985502602
Brazos River,water,0,2006-06-16,48,74.90496365621316,178.97272745179924
Brazos River,water,1,2007-06-16,60,48.51309994240403,85.03201857924161
Brazos River,water,2,2008-06-16,72,48.09633623628579,1239.260729971675
Brazos River,water,3,2009-06-16,84,52.850416352251656,87.79201986319785
Brazos River,water,4,2010-06-16,96,99.23696264020207,232.8182710705325
Brazos River,water,5,2011-08-16,108,102.95438511261474,170.7182364138648
Brazos River,water,6,2012-09-16,120,25.31739722269841,22.521141026583305
Brazos River,water,7,2014-01-16,132,33.639405945984585,35.61385068723462
Brazos River,water,8,2015-04-16,144,125.00758643706418,227.58950963335985
Brazos River,water,9,2016-08-16,156,62.01781828519148,166.08981552628347
Brazos River,water,10,2018-12-16,168,75.68943134423688,100.7204679653202
Brazos River,water,11,2019-12-16,180,51.63591633552822,255.43515594278693
Brazos River,water,12,2020-12-16,192,68.24733884665423,99.40908952168671
Brazos River,water,13,2021-12-16,204,64.95750351679801,40.566714662501944
Colorado River (Pacific Ocean),water,0,2006-06-16,48,19.363070730426017,79.45755942093363
Colorado River (Pacific Ocean),water,1,2007-06-16,60,32.37929697342979,90.1360744652209
Colorado River (Pacific Ocean),water,2,2008-06-16,72,14.360885213780227,2052.6953277862713
Colorado River (Pacific Ocean),water,3,2009-06-16,84,26.91712194087666,248.00822250549808
Colorado River (Pacific Ocean),water,4,2010-06-16,96,19.520694444503825,51.960685602718584
Colorado River (Pacific Ocean),water,5,2011-08-16,108,28.023807491185444,173.7707473852092
